"SuccessfulBool","goal","pledged","staff_pick","backers_count","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline","state_changed_at","created_at","launched_at","deadline_month","deadline_day","deadline_yr","deadline_hr","state_changed_at_month","state_changed_at_day","state_changed_at_yr","state_changed_at_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr"
0,10000,452,0,6,4,3,20,13,"2015-04-07 01:00:00","2015-04-07 01:00:15","2015-02-13 14:02:31","2015-03-09 00:07:38",4,7,2015,1,4,7,2015,1,2,13,2015,14,3,9,2015,0
0,45000,50,0,1,5,4,19,13,"2014-12-17 07:27:21","2014-12-17 07:27:23","2014-10-14 04:18:46","2014-11-17 07:27:21",12,17,2014,7,12,17,2014,7,10,14,2014,4,11,17,2014,7
0,10000,0,0,0,7,5,23,12,"2014-10-10 04:55:05","2014-10-10 04:55:05","2014-09-09 08:23:05","2014-09-10 04:55:05",10,10,2014,4,10,10,2014,4,9,9,2014,8,9,10,2014,4
0,10000,871,0,4,8,6,25,12,"2015-05-18 12:12:50","2015-05-18 12:12:52","2015-03-04 23:03:24","2015-03-19 12:12:50",5,18,2015,12,5,18,2015,12,3,4,2015,23,3,19,2015,12
0,20000,1420,0,23,6,4,22,12,"2014-05-02 04:50:43","2014-05-02 04:50:43","2014-03-02 07:33:43","2014-04-02 04:50:43",5,2,2014,4,5,2,2014,4,3,2,2014,7,4,2,2014,4
0,35750,1,0,1,1,1,23,12,"2014-08-15 22:59:00","2014-08-15 22:59:00","2014-07-08 12:16:57","2014-07-12 14:40:49",8,15,2014,22,8,15,2014,22,7,8,2014,12,7,12,2014,14
0,2000,10,0,1,2,2,7,5,"2014-08-19 15:16:24","2014-08-19 15:16:24","2014-07-10 02:17:22","2014-07-20 15:16:24",8,19,2014,15,8,19,2014,15,7,10,2014,2,7,20,2014,15
0,20000,75,0,3,5,5,19,10,"2014-10-15 16:13:43","2014-10-15 16:13:43","2014-09-10 04:41:07","2014-09-15 16:13:43",10,15,2014,16,10,15,2014,16,9,10,2014,4,9,15,2014,16
0,10000,176,0,3,5,4,19,14,"2017-01-16 10:20:39","2017-01-16 10:20:39","2016-11-17 10:55:00","2016-12-02 10:20:39",1,16,2017,10,1,16,2017,10,11,17,2016,10,12,2,2016,10
0,7500,0,0,0,2,2,24,17,"2015-05-13 11:42:33","2015-05-13 11:42:35","2015-04-22 09:33:02","2015-04-22 11:42:33",5,13,2015,11,5,13,2015,11,4,22,2015,9,4,22,2015,11
0,5e+05,200,0,1,3,3,21,14,"2015-07-13 21:35:52","2015-07-13 21:35:52","2015-05-18 00:45:14","2015-05-29 21:35:52",7,13,2015,21,7,13,2015,21,5,18,2015,0,5,29,2015,21
0,4000,31,0,4,3,3,24,13,"2015-04-30 16:18:48","2015-04-30 16:18:52","2014-07-09 19:48:18","2015-03-31 16:18:48",4,30,2015,16,4,30,2015,16,7,9,2014,19,3,31,2015,16
0,50000,1100,0,2,3,3,20,16,"2015-04-16 15:08:25","2015-04-16 15:08:28","2014-12-02 14:29:55","2015-03-02 15:08:25",4,16,2015,15,4,16,2015,15,12,2,2014,14,3,2,2015,15
0,10000,2675,0,5,3,3,23,13,"2015-12-13 10:09:56","2015-12-13 10:09:56","2015-11-14 16:05:06","2015-11-23 10:09:56",12,13,2015,10,12,13,2015,10,11,14,2015,16,11,23,2015,10
0,1250,550,0,15,5,5,22,12,"2014-06-02 12:26:01","2014-06-02 12:26:01","2014-05-01 05:53:13","2014-05-03 12:26:01",6,2,2014,12,6,2,2014,12,5,1,2014,5,5,3,2014,12
0,300,0,0,0,3,3,22,17,"2015-08-16 11:26:57","2015-08-16 11:26:58","2015-07-17 10:46:53","2015-07-17 11:26:57",8,16,2015,11,8,16,2015,11,7,17,2015,10,7,17,2015,11
0,20000,1,0,1,4,4,21,12,"2016-11-19 10:24:27","2016-11-19 10:24:27","2016-10-19 11:52:56","2016-10-20 10:24:27",11,19,2016,10,11,19,2016,10,10,19,2016,11,10,20,2016,10
0,34500,303,0,6,7,6,20,14,"2016-03-02 10:31:11","2016-03-02 10:31:12","2016-01-28 08:19:58","2016-02-01 10:31:11",3,2,2016,10,3,2,2016,10,1,28,2016,8,2,1,2016,10
0,20000,10,0,1,4,4,15,12,"2016-07-28 09:47:25","2016-07-28 09:47:25","2016-06-26 05:09:33","2016-06-28 09:47:25",7,28,2016,9,7,28,2016,9,6,26,2016,5,6,28,2016,9
0,9000,102,0,3,1,1,22,13,"2016-04-09 16:05:36","2016-04-09 16:05:37","2016-03-09 01:00:32","2016-03-10 16:05:36",4,9,2016,16,4,9,2016,16,3,9,2016,1,3,10,2016,16
0,2000,5,0,1,11,9,22,18,"2015-06-18 14:40:46","2015-06-18 14:40:46","2015-05-19 14:09:18","2015-05-19 14:40:46",6,18,2015,14,6,18,2015,14,5,19,2015,14,5,19,2015,14
0,10000,1,0,1,6,5,22,17,"2014-08-27 23:57:49","2014-08-27 23:57:49","2014-07-27 11:50:25","2014-07-28 23:57:49",8,27,2014,23,8,27,2014,23,7,27,2014,11,7,28,2014,23
0,3500,5,0,1,4,3,13,10,"2014-08-02 19:52:44","2014-08-02 19:52:44","2014-05-20 16:49:48","2014-07-03 19:52:44",8,2,2014,19,8,2,2014,19,5,20,2014,16,7,3,2014,19
0,40000,100,0,2,6,6,26,11,"2014-09-03 21:52:52","2014-09-03 21:52:52","2014-06-22 14:14:19","2014-08-04 21:52:52",9,3,2014,21,9,3,2014,21,6,22,2014,14,8,4,2014,21
0,30000,3348,0,32,6,5,23,14,"2016-03-21 11:21:04","2016-03-21 11:21:05","2016-02-25 21:07:23","2016-02-29 11:21:04",3,21,2016,11,3,21,2016,11,2,25,2016,21,2,29,2016,11
0,5000,75,0,3,4,4,19,13,"2014-08-13 11:55:24","2014-08-13 11:55:24","2014-07-10 19:55:02","2014-07-14 11:55:24",8,13,2014,11,8,13,2014,11,7,10,2014,19,7,14,2014,11
0,8000,2101,0,48,4,4,21,16,"2014-09-20 10:04:29","2014-09-20 10:04:30","2014-03-11 23:17:47","2014-07-22 10:04:29",9,20,2014,10,9,20,2014,10,3,11,2014,23,7,22,2014,10
0,40000,12,0,3,2,2,23,16,"2015-03-18 20:40:04","2015-03-18 20:40:05","2015-02-16 18:58:17","2015-02-16 20:40:04",3,18,2015,20,3,18,2015,20,2,16,2015,18,2,16,2015,20
0,20000,1300,0,11,8,7,20,12,"2016-08-04 21:00:00","2016-08-04 21:00:00","2016-01-27 13:45:56","2016-07-07 12:27:21",8,4,2016,21,8,4,2016,21,1,27,2016,13,7,7,2016,12
0,2000,0,0,0,2,2,13,8,"2014-07-22 14:11:04","2014-07-22 14:11:04","2014-05-14 16:43:44","2014-05-23 14:11:04",7,22,2014,14,7,22,2014,14,5,14,2014,16,5,23,2014,14
0,100,52,0,2,8,5,18,12,"2014-11-29 13:55:52","2014-11-29 13:55:52","2014-09-26 16:17:26","2014-09-30 13:55:52",11,29,2014,13,11,29,2014,13,9,26,2014,16,9,30,2014,13
0,25000,68,0,1,2,2,19,12,"2015-03-21 15:46:31","2015-03-21 15:46:31","2015-02-11 20:36:39","2015-02-19 15:46:31",3,21,2015,15,3,21,2015,15,2,11,2015,20,2,19,2015,15
0,10900,225,0,4,6,5,16,13,"2015-04-01 23:35:35","2015-04-01 23:35:39","2013-12-31 14:41:14","2015-03-12 23:35:35",4,1,2015,23,4,1,2015,23,12,31,2013,14,3,12,2015,23
0,14750,0,0,0,7,7,26,25,"2015-12-07 18:46:31","2015-12-07 18:46:31","2015-10-21 12:24:59","2015-11-02 18:46:31",12,7,2015,18,12,7,2015,18,10,21,2015,12,11,2,2015,18
0,50000,0,0,0,4,4,17,12,"2016-12-30 21:30:42","2016-12-30 21:30:42","2016-07-27 22:12:50","2016-11-30 21:30:42",12,30,2016,21,12,30,2016,21,7,27,2016,22,11,30,2016,21
0,30000,5,0,1,1,1,17,13,"2017-01-13 11:43:12","2017-01-13 11:43:12","2016-01-24 15:18:54","2016-12-14 11:43:12",1,13,2017,11,1,13,2017,11,1,24,2016,15,12,14,2016,11
0,80000,0,0,0,6,5,20,15,"2015-10-09 14:08:58","2015-10-09 14:08:58","2015-09-08 01:59:55","2015-09-09 14:08:58",10,9,2015,14,10,9,2015,14,9,8,2015,1,9,9,2015,14
0,3800,0,0,0,1,1,24,20,"2014-09-30 12:52:00","2014-09-30 12:52:00","2014-08-06 06:53:17","2014-08-14 12:54:48",9,30,2014,12,9,30,2014,12,8,6,2014,6,8,14,2014,12
0,54850,531,0,8,7,7,26,19,"2015-09-30 02:22:27","2015-09-30 02:22:29","2015-05-27 23:40:11","2015-09-02 02:22:27",9,30,2015,2,9,30,2015,2,5,27,2015,23,9,2,2015,2
0,5000,1,0,1,3,3,16,10,"2016-12-18 06:52:00","2016-12-18 06:52:01","2016-11-12 06:52:25","2016-12-05 03:22:37",12,18,2016,6,12,18,2016,6,11,12,2016,6,12,5,2016,3
0,5000,635,0,17,8,7,19,13,"2015-06-17 16:57:44","2015-06-17 16:57:48","2013-06-09 13:39:37","2015-05-27 16:57:44",6,17,2015,16,6,17,2015,16,6,9,2013,13,5,27,2015,16
0,28000,0,0,0,6,5,15,11,"2015-06-18 15:14:07","2015-06-18 15:14:11","2015-03-27 00:59:43","2015-05-04 15:14:07",6,18,2015,15,6,18,2015,15,3,27,2015,0,5,4,2015,15
0,75000,1,0,1,1,1,11,9,"2016-09-03 22:25:19","2016-09-03 22:25:20","2016-08-01 00:28:15","2016-08-04 22:25:19",9,3,2016,22,9,3,2016,22,8,1,2016,0,8,4,2016,22
0,5000,1,0,1,4,4,17,13,"2016-01-06 14:04:24","2016-01-06 14:04:25","2015-12-05 11:58:22","2015-12-07 14:04:24",1,6,2016,14,1,6,2016,14,12,5,2015,11,12,7,2015,14
0,5555,0,0,0,8,8,14,14,"2016-09-24 03:09:52","2016-09-24 03:09:52","2016-08-23 05:53:56","2016-08-25 03:09:52",9,24,2016,3,9,24,2016,3,8,23,2016,5,8,25,2016,3
0,4000,0,0,0,5,4,23,15,"2015-06-15 12:57:20","2015-06-15 12:57:20","2015-04-15 22:08:17","2015-04-16 12:57:20",6,15,2015,12,6,15,2015,12,4,15,2015,22,4,16,2015,12
0,10000,1,0,1,9,9,25,16,"2016-02-29 06:00:00","2016-02-29 06:00:03","2016-01-25 21:10:13","2016-01-27 10:27:57",2,29,2016,6,2,29,2016,6,1,25,2016,21,1,27,2016,10
0,5300,0,0,0,3,3,20,13,"2016-06-12 17:10:00","2016-06-12 17:10:00","2016-05-08 17:10:28","2016-05-12 08:46:46",6,12,2016,17,6,12,2016,17,5,8,2016,17,5,12,2016,8
0,21000,317,0,5,7,6,19,10,"2015-10-28 14:19:59","2015-10-28 14:20:02","2015-09-17 06:38:46","2015-09-28 14:19:59",10,28,2015,14,10,28,2015,14,9,17,2015,6,9,28,2015,14
0,25000,50,0,1,6,5,18,12,"2015-11-27 09:31:55","2015-11-27 09:31:56","2015-10-24 15:50:05","2015-10-28 09:31:55",11,27,2015,9,11,27,2015,9,10,24,2015,15,10,28,2015,9
0,1000,31,0,2,8,7,20,12,"2014-12-19 21:18:45","2014-12-19 21:18:46","2014-11-22 21:43:06","2014-11-24 21:18:45",12,19,2014,21,12,19,2014,21,11,22,2014,21,11,24,2014,21
0,10000,3,0,3,3,3,18,16,"2014-11-28 19:49:44","2014-11-28 19:49:46","2014-07-21 08:21:27","2014-09-29 19:49:44",11,28,2014,19,11,28,2014,19,7,21,2014,8,9,29,2014,19
0,20000,0,0,0,10,9,24,14,"2016-05-24 15:31:00","2016-05-24 15:31:00","2016-04-24 22:54:27","2016-04-27 16:23:15",5,24,2016,15,5,24,2016,15,4,24,2016,22,4,27,2016,16
0,60000,3,0,3,2,2,22,12,"2015-01-08 17:06:49","2015-01-08 17:06:49","2014-06-17 12:55:36","2014-11-09 17:06:49",1,8,2015,17,1,8,2015,17,6,17,2014,12,11,9,2014,17
0,30000,0,0,0,7,7,15,13,"2015-11-19 19:13:50","2015-11-19 19:13:50","2015-10-15 12:51:36","2015-10-20 19:13:50",11,19,2015,19,11,19,2015,19,10,15,2015,12,10,20,2015,19
0,80000,409,0,6,5,5,22,7,"2015-11-19 11:50:29","2015-11-19 11:50:29","2015-10-13 17:41:14","2015-10-20 11:50:29",11,19,2015,11,11,19,2015,11,10,13,2015,17,10,20,2015,11
0,7500,111,0,4,10,7,23,14,"2014-07-21 19:00:00","2014-07-21 19:00:13","2014-07-10 12:13:40","2014-07-11 13:56:19",7,21,2014,19,7,21,2014,19,7,10,2014,12,7,11,2014,13
0,50000,0,0,0,5,5,17,12,"2015-04-20 17:09:17","2015-04-20 17:09:17","2015-02-18 13:41:51","2015-02-19 17:09:17",4,20,2015,17,4,20,2015,17,2,18,2015,13,2,19,2015,17
0,900,150,0,1,8,6,17,12,"2015-10-09 22:38:57","2015-10-09 22:38:58","2015-08-10 11:15:39","2015-09-09 22:38:57",10,9,2015,22,10,9,2015,22,8,10,2015,11,9,9,2015,22
0,5000,0,0,0,4,4,24,14,"2014-11-20 03:15:30","2014-11-20 03:15:30","2014-09-25 21:32:19","2014-10-21 03:15:30",11,20,2014,3,11,20,2014,3,9,25,2014,21,10,21,2014,3
0,500,110,0,1,1,1,20,16,"2016-05-18 20:37:20","2016-05-18 20:37:20","2016-04-12 22:58:19","2016-04-18 20:37:20",5,18,2016,20,5,18,2016,20,4,12,2016,22,4,18,2016,20
0,50000,10,0,1,1,1,20,13,"2017-02-09 11:32:35","2017-02-09 11:32:36","2017-01-09 08:03:57","2017-01-10 11:32:35",2,9,2017,11,2,9,2017,11,1,9,2017,8,1,10,2017,11
0,10000,50,0,1,5,5,22,18,"2015-04-20 18:53:37","2015-04-20 18:53:38","2015-04-13 08:23:22","2015-04-13 18:53:37",4,20,2015,18,4,20,2015,18,4,13,2015,8,4,13,2015,18
0,30000,1015,0,4,7,6,15,9,"2016-07-28 10:02:58","2016-07-28 10:02:58","2016-06-26 16:26:42","2016-06-28 10:02:58",7,28,2016,10,7,28,2016,10,6,26,2016,16,6,28,2016,10
0,500,10,0,1,10,8,18,13,"2016-04-04 21:02:53","2016-04-04 21:02:53","2016-02-22 18:42:07","2016-02-25 21:05:59",4,4,2016,21,4,4,2016,21,2,22,2016,18,2,25,2016,21
0,35000,0,0,0,9,8,19,17,"2015-08-26 10:50:15","2015-08-26 10:50:16","2015-07-14 11:39:55","2015-07-27 10:50:15",8,26,2015,10,8,26,2015,10,7,14,2015,11,7,27,2015,10
0,22000,1,0,1,8,7,14,12,"2015-01-01 01:59:00","2015-01-01 01:59:01","2014-07-26 15:04:58","2014-11-24 19:02:07",1,1,2015,1,1,1,2015,1,7,26,2014,15,11,24,2014,19
0,300,0,0,0,1,1,23,13,"2015-06-28 12:01:56","2015-06-28 12:01:58","2015-04-28 21:00:36","2015-04-29 12:01:56",6,28,2015,12,6,28,2015,12,4,28,2015,21,4,29,2015,12
0,250000,0,0,0,2,2,7,6,"2017-02-03 14:57:42","2017-02-03 14:57:42","2016-11-29 20:21:51","2016-12-05 14:57:42",2,3,2017,14,2,3,2017,14,11,29,2016,20,12,5,2016,14
0,3500,0,0,0,6,6,17,12,"2016-09-04 11:01:17","2016-09-04 11:01:17","2016-08-03 13:59:15","2016-08-05 11:01:17",9,4,2016,11,9,4,2016,11,8,3,2016,13,8,5,2016,11
0,25000,442,0,11,2,2,23,14,"2016-10-26 07:50:28","2016-10-26 07:50:28","2016-09-06 21:47:14","2016-09-26 07:50:28",10,26,2016,7,10,26,2016,7,9,6,2016,21,9,26,2016,7
0,5000,227,0,5,9,9,22,14,"2016-03-09 09:46:11","2016-03-09 09:46:11","2016-02-01 07:23:48","2016-02-08 09:46:11",3,9,2016,9,3,9,2016,9,2,1,2016,7,2,8,2016,9
0,30000,1040,0,16,10,10,19,19,"2016-09-04 04:08:44","2016-09-04 04:08:44","2016-06-01 14:39:02","2016-07-06 04:08:44",9,4,2016,4,9,4,2016,4,6,1,2016,14,7,6,2016,4
0,10000,0,0,0,6,5,21,14,"2015-04-22 13:49:03","2015-04-22 13:49:06","2015-03-21 19:06:34","2015-03-23 13:49:03",4,22,2015,13,4,22,2015,13,3,21,2015,19,3,23,2015,13
0,25000,1178,0,11,1,1,26,15,"2016-05-11 03:31:47","2016-05-11 03:31:47","2016-01-23 10:58:34","2016-04-11 03:31:47",5,11,2016,3,5,11,2016,3,1,23,2016,10,4,11,2016,3
0,10000,25,0,1,3,3,15,10,"2015-04-11 18:39:27","2015-04-11 18:39:31","2015-03-10 12:17:12","2015-03-12 18:39:27",4,11,2015,18,4,11,2015,18,3,10,2015,12,3,12,2015,18
0,200,1,0,1,8,5,16,11,"2015-01-25 17:00:50","2015-01-25 17:00:51","2014-12-25 04:45:16","2014-12-26 17:00:50",1,25,2015,17,1,25,2015,17,12,25,2014,4,12,26,2014,17
0,50000,3435,0,30,10,5,23,13,"2015-11-30 10:06:46","2015-11-30 10:06:46","2015-02-07 16:45:34","2015-10-31 10:06:46",11,30,2015,10,11,30,2015,10,2,7,2015,16,10,31,2015,10
0,50000,117,0,4,11,9,25,11,"2014-11-22 12:04:53","2014-11-22 12:04:54","2014-10-02 08:50:37","2014-10-08 12:04:53",11,22,2014,12,11,22,2014,12,10,2,2014,8,10,8,2014,12
0,5000,10,0,1,6,5,13,11,"2016-09-19 12:50:00","2016-09-19 12:50:00","2016-08-04 12:49:52","2016-08-16 12:35:43",9,19,2016,12,9,19,2016,12,8,4,2016,12,8,16,2016,12
0,700,20,0,1,6,6,20,13,"2015-11-13 21:13:00","2015-11-13 21:13:00","2015-10-04 20:23:29","2015-10-18 19:09:03",11,13,2015,21,11,13,2015,21,10,4,2015,20,10,18,2015,19
0,500,184,0,4,4,3,20,16,"2015-01-21 14:00:00","2015-01-21 14:00:14","2014-12-05 12:03:58","2014-12-30 15:50:17",1,21,2015,14,1,21,2015,14,12,5,2014,12,12,30,2014,15
0,5000,0,0,0,5,3,22,14,"2014-10-31 07:30:00","2014-10-31 07:30:10","2014-08-31 07:30:13","2014-09-02 22:33:05",10,31,2014,7,10,31,2014,7,8,31,2014,7,9,2,2014,22
0,10000,25,0,1,5,4,21,14,"2017-02-08 13:55:59","2017-02-08 13:55:59","2017-01-06 17:05:52","2017-01-09 13:55:59",2,8,2017,13,2,8,2017,13,1,6,2017,17,1,9,2017,13
0,35000,1,0,1,7,7,21,14,"2016-08-25 10:48:59","2016-08-25 10:48:59","2016-03-19 07:41:05","2016-07-26 10:48:59",8,25,2016,10,8,25,2016,10,3,19,2016,7,7,26,2016,10
0,5220,1,0,1,1,1,19,12,"2016-10-16 13:01:47","2016-10-16 13:01:49","2016-09-05 17:39:22","2016-09-16 13:01:47",10,16,2016,13,10,16,2016,13,9,5,2016,17,9,16,2016,13
0,29000,21622,0,15,6,5,18,12,"2015-12-18 11:21:17","2015-12-18 11:21:17","2015-10-11 16:48:40","2015-11-10 11:21:17",12,18,2015,11,12,18,2015,11,10,11,2015,16,11,10,2015,11
0,5000,1285,0,27,1,1,7,7,"2015-09-25 22:00:00","2015-09-25 22:00:12","2015-08-18 12:20:31","2015-08-20 11:40:42",9,25,2015,22,9,25,2015,22,8,18,2015,12,8,20,2015,11
0,10000,358,0,11,7,5,19,14,"2016-02-14 16:59:00","2016-02-14 16:59:01","2015-12-13 15:35:45","2015-12-18 06:26:33",2,14,2016,16,2,14,2016,16,12,13,2015,15,12,18,2015,6
0,1000,25,0,3,6,6,24,14,"2014-09-17 22:02:35","2014-09-17 22:02:36","2014-08-11 18:44:18","2014-08-18 22:02:35",9,17,2014,22,9,17,2014,22,8,11,2014,18,8,18,2014,22
0,75000,0,0,0,5,5,7,5,"2015-07-19 15:00:15","2015-07-19 15:00:18","2015-04-02 10:58:43","2015-05-21 15:00:15",7,19,2015,15,7,19,2015,15,4,2,2015,10,5,21,2015,15
0,50000,0,0,0,4,3,23,12,"2015-08-11 02:58:16","2015-08-11 02:58:17","2015-07-01 22:43:30","2015-07-12 02:58:16",8,11,2015,2,8,11,2015,2,7,1,2015,22,7,12,2015,2
0,1500,617,0,11,9,7,23,16,"2016-04-19 19:32:35","2016-04-19 19:32:35","2016-01-11 12:44:41","2016-04-04 19:32:35",4,19,2016,19,4,19,2016,19,1,11,2016,12,4,4,2016,19
0,29000,2,0,2,6,6,17,11,"2016-03-29 12:46:56","2016-03-29 12:46:56","2016-02-22 01:25:33","2016-02-28 12:46:56",3,29,2016,12,3,29,2016,12,2,22,2016,1,2,28,2016,12
0,2500,0,0,0,1,1,22,17,"2016-05-23 19:20:37","2016-05-23 19:20:37","2016-03-29 21:37:49","2016-04-03 19:20:37",5,23,2016,19,5,23,2016,19,3,29,2016,21,4,3,2016,19
0,10000,370,0,9,2,2,20,13,"2016-08-15 08:00:42","2016-08-15 08:00:43","2016-07-08 06:13:03","2016-07-16 08:00:42",8,15,2016,8,8,15,2016,8,7,8,2016,6,7,16,2016,8
0,2e+05,0,0,0,5,4,17,11,"2015-06-27 11:32:16","2015-06-27 11:32:17","2015-05-27 12:07:49","2015-05-28 11:32:16",6,27,2015,11,6,27,2015,11,5,27,2015,12,5,28,2015,11
0,9500,1,0,1,8,8,17,17,"2016-11-24 10:58:32","2016-11-24 10:58:32","2016-10-25 12:25:12","2016-10-27 10:58:32",11,24,2016,10,11,24,2016,10,10,25,2016,12,10,27,2016,10
0,10000,1,0,1,10,7,20,11,"2014-12-30 03:20:13","2014-12-30 03:20:14","2014-11-17 16:01:29","2014-11-30 03:20:13",12,30,2014,3,12,30,2014,3,11,17,2014,16,11,30,2014,3
0,1e+05,0,0,0,3,3,14,9,"2015-06-07 01:57:16","2015-06-07 01:57:18","2015-04-22 09:11:53","2015-04-23 01:57:16",6,7,2015,1,6,7,2015,1,4,22,2015,9,4,23,2015,1
0,11200,13,0,2,3,3,22,14,"2016-01-03 15:52:31","2016-01-03 15:52:33","2015-12-02 15:25:00","2015-12-04 15:52:31",1,3,2016,15,1,3,2016,15,12,2,2015,15,12,4,2015,15
0,5000,5,0,1,2,2,19,14,"2014-08-03 14:02:14","2014-08-03 14:02:14","2014-07-09 14:47:23","2014-07-14 14:02:14",8,3,2014,14,8,3,2014,14,7,9,2014,14,7,14,2014,14
0,1e+05,7,0,3,1,1,22,17,"2016-06-11 15:04:33","2016-06-11 15:04:33","2016-05-11 09:16:56","2016-05-12 15:04:33",6,11,2016,15,6,11,2016,15,5,11,2016,9,5,12,2016,15
0,1900,10,0,1,3,3,19,14,"2014-09-25 06:00:00","2014-09-25 06:00:13","2014-08-22 08:58:15","2014-08-26 08:18:17",9,25,2014,6,9,25,2014,6,8,22,2014,8,8,26,2014,8
0,6000,11,0,2,1,1,16,9,"2015-11-27 16:52:56","2015-11-27 16:52:56","2015-10-29 13:58:15","2015-11-02 16:52:56",11,27,2015,16,11,27,2015,16,10,29,2015,13,11,2,2015,16
0,50000,60,0,3,5,4,9,8,"2014-11-14 20:32:07","2014-11-14 20:32:10","2014-09-11 12:39:11","2014-09-15 20:32:07",11,14,2014,20,11,14,2014,20,9,11,2014,12,9,15,2014,20
0,5000,1,0,1,3,2,16,8,"2014-09-11 19:13:04","2014-09-11 19:13:04","2014-08-11 17:38:22","2014-08-12 19:13:04",9,11,2014,19,9,11,2014,19,8,11,2014,17,8,12,2014,19
0,30000,87,0,6,5,5,17,7,"2016-03-20 02:52:54","2016-03-20 02:52:54","2016-01-04 02:58:31","2016-02-11 02:52:54",3,20,2016,2,3,20,2016,2,1,4,2016,2,2,11,2016,2
0,55,0,0,0,4,4,22,13,"2015-05-01 19:23:50","2015-05-01 19:23:53","2015-04-01 01:37:54","2015-04-01 19:23:50",5,1,2015,19,5,1,2015,19,4,1,2015,1,4,1,2015,19
0,2000,70,0,3,3,3,25,18,"2016-09-04 09:41:53","2016-09-04 09:41:54","2016-08-04 09:27:48","2016-08-05 09:41:53",9,4,2016,9,9,4,2016,9,8,4,2016,9,8,5,2016,9
0,500,5,0,1,7,7,20,12,"2015-04-30 15:13:02","2015-04-30 15:13:06","2015-03-23 06:46:46","2015-03-31 15:13:02",4,30,2015,15,4,30,2015,15,3,23,2015,6,3,31,2015,15
0,15500,0,0,0,3,3,21,14,"2015-06-12 15:51:08","2015-06-12 15:51:30","2015-04-11 09:27:21","2015-04-13 15:51:08",6,12,2015,15,6,12,2015,15,4,11,2015,9,4,13,2015,15
0,10000,12,0,3,1,1,17,9,"2015-02-17 16:49:30","2015-02-17 16:49:30","2015-01-23 20:38:42","2015-01-27 16:49:30",2,17,2015,16,2,17,2015,16,1,23,2015,20,1,27,2015,16
0,1000,5,0,1,1,1,22,12,"2016-05-07 02:59:44","2016-05-07 02:59:45","2016-03-28 02:24:49","2016-04-07 02:59:44",5,7,2016,2,5,7,2016,2,3,28,2016,2,4,7,2016,2
0,35000,120,0,3,1,1,21,18,"2015-09-07 19:00:00","2015-09-07 19:00:13","2015-08-05 23:37:43","2015-08-07 05:00:58",9,7,2015,19,9,7,2015,19,8,5,2015,23,8,7,2015,5
0,250000,0,0,0,6,4,22,17,"2016-01-12 23:36:20","2016-01-12 23:36:20","2015-11-30 06:39:09","2015-12-03 23:36:20",1,12,2016,23,1,12,2016,23,11,30,2015,6,12,3,2015,23
0,3e+05,60,0,3,1,1,17,10,"2015-08-22 21:49:49","2015-08-22 21:49:49","2015-07-22 17:12:05","2015-07-23 21:49:49",8,22,2015,21,8,22,2015,21,7,22,2015,17,7,23,2015,21
0,15000,20,0,1,4,4,23,15,"2016-08-25 07:42:14","2016-08-25 07:42:16","2016-05-27 06:27:09","2016-07-27 07:42:14",8,25,2016,7,8,25,2016,7,5,27,2016,6,7,27,2016,7
0,15000,320,0,4,1,1,23,14,"2014-10-28 15:24:34","2014-10-28 15:24:36","2014-09-07 07:07:53","2014-09-28 15:24:34",10,28,2014,15,10,28,2014,15,9,7,2014,7,9,28,2014,15
0,3500,0,0,0,1,1,14,8,"2016-05-21 14:10:46","2016-05-21 14:10:46","2016-05-10 11:55:44","2016-05-11 14:10:46",5,21,2016,14,5,21,2016,14,5,10,2016,11,5,11,2016,14
0,18000,1406,0,16,7,5,21,15,"2014-11-29 15:31:25","2014-11-29 15:31:25","2014-10-08 17:59:38","2014-10-15 15:31:25",11,29,2014,15,11,29,2014,15,10,8,2014,17,10,15,2014,15
0,20000,1,0,1,10,8,14,11,"2016-09-21 06:58:28","2016-09-21 06:58:29","2016-05-01 11:16:05","2016-08-22 06:58:28",9,21,2016,6,9,21,2016,6,5,1,2016,11,8,22,2016,6
0,50000,0,0,0,3,3,17,13,"2014-09-24 21:02:04","2014-09-24 21:02:04","2014-08-04 16:49:58","2014-08-25 21:02:04",9,24,2014,21,9,24,2014,21,8,4,2014,16,8,25,2014,21
0,1500,21,0,3,3,3,24,13,"2016-12-02 10:05:06","2016-12-02 10:05:06","2016-10-30 12:27:02","2016-11-02 10:05:06",12,2,2016,10,12,2,2016,10,10,30,2016,12,11,2,2016,10
0,15000,10,0,1,7,6,18,12,"2017-01-17 02:08:00","2017-01-17 02:08:00","2016-12-18 01:01:39","2016-12-19 15:39:52",1,17,2017,2,1,17,2017,2,12,18,2016,1,12,19,2016,15
0,50000,132,0,2,3,3,22,16,"2016-06-01 20:33:04","2016-06-01 20:33:04","2016-04-18 23:58:28","2016-05-02 20:33:04",6,1,2016,20,6,1,2016,20,4,18,2016,23,5,2,2016,20
0,5000,0,0,0,3,3,26,12,"2015-10-31 15:36:14","2015-10-31 15:36:16","2015-09-18 17:24:13","2015-09-21 15:36:14",10,31,2015,15,10,31,2015,15,9,18,2015,17,9,21,2015,15
